ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000089767	0.157807254984974	-3.40353981783648	3.88035686574461	-0.877120310217492	0.380421294117784	NA
ENSMUSG00000104365	0.0528382976007399	-2.40998201422683	4.90531133133165	-0.491300521300978	0.623213911210088	NA
ENSMUSG00000102650	18.8904355015912	0.701090780038474	0.337750426294129	2.07576578875413	0.0379156179258132	NA
ENSMUSG00000060771	354.89250772823	0.141785741535962	0.103151917844108	1.37453325637862	0.169276193112498	0.484553058850854
ENSMUSG00000097268	40.7905232824203	-0.163255302588681	0.225206597068961	-0.72491350037446	0.468505098079241	NA
ENSMUSG00000037216	47.9436735555926	-0.10506716771434	0.233999861859674	-0.449005255299454	0.653427865588496	NA
ENSMUSG00000026088	100.439826649618	0.0850455959126149	0.146055212855369	0.582283879157612	0.560375482276424	0.81593506417877
ENSMUSG00000026087	499.244551436575	0.0290338029027326	0.0825268154336238	0.351810532736289	0.724980358952725	0.900460735192517
ENSMUSG00000061584	1.69214769442646	-0.969928361719943	1.47050099563514	-0.659590414830704	0.509516706975856	NA
ENSMUSG00000087374	0	NA	NA	NA	NA	NA
ENSMUSG00000026085	0	NA	NA	NA	NA	NA
ENSMUSG00000089141	0	NA	NA	NA	NA	NA
ENSMUSG00000058407	517.04735195301	0.0383681369340384	0.101897479509012	0.376536663310156	0.706517964159794	0.892178942133609
ENSMUSG00000026083	731.101018996722	0.0267668553528298	0.0998928565928068	0.267955650341841	0.788733456612462	0.928897085178445
ENSMUSG00000026082	625.373046783905	-0.0957075462779018	0.0670986419497219	-1.42637083995853	0.153761326221187	0.465978858097328
ENSMUSG00000103804	21.4723088958379	0.368437201494958	0.396791006823946	0.928542217839204	0.353126378983506	NA
ENSMUSG00000102716	0	NA	NA	NA	NA	NA
ENSMUSG00000037138	487.525225283477	0.157368113339087	0.106075848044535	1.48354329699083	0.137930121892835	0.4445907019691
ENSMUSG00000085391	1.7621003046088	-1.53510239686039	1.22264151749372	-1.25556213730348	0.209274766185154	NA
ENSMUSG00000085280	0.0644071618566312	0.270781969966075	5.20135911064599	0.0520598490136639	0.958481005403589	NA
ENSMUSG00000087131	0.828742689600793	0.715763048335587	1.54878608136825	0.462144551107574	0.643977663551044	NA
ENSMUSG00000102984	0	NA	NA	NA	NA	NA
ENSMUSG00000102541	0	NA	NA	NA	NA	NA
ENSMUSG00000103531	0.0631285803981218	0.270972158165251	5.20135911155361	0.0520964141013355	0.958451870220702	NA
ENSMUSG00000048814	1556.50437978744	0.252079745221654	0.122561418886837	2.05676262164037	0.0397090651884159	0.271902487923888
ENSMUSG00000026080	745.280918664469	-0.0210258337570179	0.068551690182987	-0.306715030670914	0.759060288058334	0.91586783445923
ENSMUSG00000103647	0	NA	NA	NA	NA	NA
ENSMUSG00000102447	0.244760382945007	-3.57607099208361	3.37992223373357	-1.05803351224841	0.29004016431113	NA
ENSMUSG00000067604	0.809247183605764	-0.582807780051852	1.67974573794021	-0.346961904345428	0.728619938920315	NA
ENSMUSG00000026078	269.334476317129	-0.17827463470526	0.100917194832937	-1.76654369951902	0.0773046769171336	0.353677558921364
ENSMUSG00000103046	26.3731197596285	-0.0435079184731678	0.291588335055364	-0.149210078876807	0.881387867230259	NA
ENSMUSG00000104188	0	NA	NA	NA	NA	NA
ENSMUSG00000103182	0	NA	NA	NA	NA	NA
ENSMUSG00000098833	0	NA	NA	NA	NA	NA
ENSMUSG00000026077	194.876896902901	0.401899721384787	0.143236849036157	2.80584028543756	0.00501855604822552	0.1217168627212
ENSMUSG00000092553	0.200844683546206	4.08583539906712	3.65256634587319	1.11862044715039	0.263302096596659	NA
ENSMUSG00000092563	2.0134878828207	2.20801052848239	1.19059763338994	1.85453965853738	0.0636619918304957	NA
ENSMUSG00000073702	83.4749125786524	0.00952863204898923	0.158499309727911	0.0601178141743749	0.952061801964478	0.98604960906842
ENSMUSG00000003134	311.248554372847	0.0100508481716063	0.0973718985863238	0.103221240599472	0.917787382392828	0.975196816778483
ENSMUSG00000102607	2.36785360246595	2.46749871896431	1.33630155727193	1.84651339028725	0.064817696937773	NA
ENSMUSG00000065629	0.163826547935001	1.10262638424026	3.42850420682777	0.321605667580752	0.747751449672158	NA
ENSMUSG00000003135	301.505776289524	-0.129722638463869	0.0936094625665967	-1.38578552752164	0.165812402871408	0.480340857487954
ENSMUSG00000085894	24.7484254361427	0.416542996396071	0.328316439425057	1.26872415260568	0.204539465055232	NA
ENSMUSG00000077704	32.4010468797262	-0.16782442268237	0.294921144117534	-0.569048459324732	0.569323254203166	NA
ENSMUSG00000048234	218.900449906279	-0.0172065535400496	0.104100552774046	-0.165287821068511	0.868717444354186	0.958842448970581
ENSMUSG00000064936	4.903590598441	1.06309141645174	0.751072395216249	1.41543135285335	0.156942062418799	NA
ENSMUSG00000102471	0.328789572152037	-0.593339839376311	2.58352799602016	-0.229662631986312	0.818353934116338	NA
ENSMUSG00000050967	1517.67031946131	-0.116955896569333	0.0741873987244359	-1.57649275456817	0.114912287239351	0.4144735615432
ENSMUSG00000097083	27.9847638169432	0.180978649767691	0.29265829624389	0.618395760825691	0.536314491522692	NA
ENSMUSG00000057173	2.37146608176983	0.563066055562767	1.03498128365	0.544035012475818	0.586417379504832	NA
ENSMUSG00000091937	0.304266853339666	2.8986994213668	3.53043737816943	0.821059577289487	0.411612333513735	NA
ENSMUSG00000101634	0.220583739837373	1.14542915293988	3.32468218574872	0.344522901421909	0.730453076168716	NA
ENSMUSG00000026074	2030.85305962914	0.0109275050599668	0.0619607713135982	0.176361669299759	0.86000981609017	0.956381842361197
ENSMUSG00000102985	7.31534573874621	0.384438817716178	0.639604362856388	0.601057216056697	0.547801878251007	NA
ENSMUSG00000026073	2.86936830464866	-0.80843772904054	0.781303051643996	-1.03473002868663	0.300795008210171	NA
ENSMUSG00000097899	11.1153666733588	-0.453102518879461	0.41141850435798	-1.10131779217497	0.27075837021797	NA
ENSMUSG00000102975	0.405434427064297	-1.66142755512647	2.50546148666488	-0.663122368461572	0.507252185719153	NA
ENSMUSG00000101749	0	NA	NA	NA	NA	NA
ENSMUSG00000026072	78.6950539807169	0.0420944149283575	0.178794208143503	0.235435002987187	0.81387112102004	0.937655119402894
ENSMUSG00000103560	3.83925762569515	1.79376631815479	0.89672196603162	2.00035951621992	0.0454614565943394	NA
ENSMUSG00000070942	10.7156055766903	0.138654284213479	0.467123700679382	0.296825624586852	0.766599641061834	NA
ENSMUSG00000103230	0.224966277568115	1.72230461769038	3.53772961121882	0.486838963675637	0.626372455830178	NA
ENSMUSG00000026069	4.23423615391917	0.874223125294488	0.643805522925143	1.35789938757039	0.174495611754343	NA
ENSMUSG00000026070	0.688320420199096	-2.356466091651	2.12889573153026	-1.10689596336274	0.268338911339734	NA
ENSMUSG00000026068	1.50435814758442	0.915061682912489	1.38646648357538	0.659995530907286	0.509256697287077	NA
ENSMUSG00000104441	0	NA	NA	NA	NA	NA
ENSMUSG00000026065	28.4964553136554	0.526204023714743	0.291953736175661	1.80235413530773	0.0714897063149681	NA
ENSMUSG00000102676	0	NA	NA	NA	NA	NA
ENSMUSG00000026062	98.4347563003938	0.138198412756657	0.146715945878587	0.941945416560388	0.346220586156805	0.668143115289988
ENSMUSG00000103679	0	NA	NA	NA	NA	NA
ENSMUSG00000103270	1.24408017101319	-0.593352337792327	1.55972829696999	-0.380420319965346	0.703633433305221	NA
ENSMUSG00000041945	91.2342941838807	-0.235591109633107	0.171068400279615	-1.37717491511014	0.168458175407514	0.483730311490065
ENSMUSG00000079588	4.75257448109116	0.035458626979495	0.587005836123387	0.0604059189831321	0.951832344601306	NA
ENSMUSG00000094136	0	NA	NA	NA	NA	NA
ENSMUSG00000104072	0	NA	NA	NA	NA	NA
ENSMUSG00000100185	0.0602305700296597	0.270970701739946	5.20135911157085	0.0520961340925586	0.958452093332411	NA
ENSMUSG00000100832	6.26603538032753	0.584559715745158	0.585557086182425	0.998296715280538	0.31813549993818	NA
ENSMUSG00000100178	0	NA	NA	NA	NA	NA
ENSMUSG00000101877	0	NA	NA	NA	NA	NA
ENSMUSG00000053640	0.512555837812317	1.96687465144169	2.29370367862944	0.857510353131994	0.391162895547684	NA
ENSMUSG00000101919	0	NA	NA	NA	NA	NA
ENSMUSG00000101299	1.64624079456572	0.349182721688236	1.18222779301648	0.295359932959526	0.767718937525508	NA
ENSMUSG00000100180	0.120461140059319	0.270997454275609	5.20135911133735	0.0521012774689828	0.958447995077443	NA
ENSMUSG00000103106	0.125439471200304	0.270869381911005	5.08482598255865	0.0532701380224432	0.957516672813068	NA
ENSMUSG00000060424	512.336076340887	0.00686995422760299	0.100291099933313	0.0685001384187735	0.945387509894154	0.984420445955869
ENSMUSG00000104199	0.0528382976007399	-2.40998201422683	4.90531133133165	-0.491300521300978	0.623213911210088	NA
ENSMUSG00000093436	37.0845167592764	0.19215613802121	0.237212347567462	0.810059594248407	0.417905925503019	NA
ENSMUSG00000045515	938.253472104114	0.110595956877938	0.0655167319352501	1.6880566782122	0.0914003494585485	0.377514723584727
ENSMUSG00000097063	21.3421194650556	0.133855639176688	0.346226338963741	0.386613102796626	0.69904265623985	NA
ENSMUSG00000099784	21.6264444709223	0.333093914406506	0.320356942627933	1.03975868814982	0.298452026770125	NA
ENSMUSG00000060679	387.165484610499	0.0717610748323546	0.081830606357107	0.876946634358187	0.380515624702914	0.695223206050053
ENSMUSG00000077448	0.0602305700296597	0.270970701739946	5.20135911157085	0.0520961340925586	0.958452093332411	NA
ENSMUSG00000041907	128.399351594597	0.029212148234349	0.130402214411505	0.224015737510142	0.822745057643237	0.942137028062378
ENSMUSG00000089088	0	NA	NA	NA	NA	NA
ENSMUSG00000070939	472.646577412242	0.191136942141083	0.112562384656219	1.69805341922029	0.0894976800334166	0.375343078179129
ENSMUSG00000100269	1.9544625509734	0.492254266598048	1.10581975682415	0.445148735641851	0.656212271031763	NA
ENSMUSG00000041878	14.4082589291934	-0.97701450058296	0.43418149323445	-2.25024446183705	0.0244334313100988	NA
ENSMUSG00000010290	591.858607776082	-0.0621455177129097	0.0794847510659717	-0.781854593232977	0.434300032750791	0.734034914728955
ENSMUSG00000008136	303.096794774186	-0.172105484240557	0.113587699495434	-1.51517712749764	0.129727553749413	0.434043596940119
ENSMUSG00000094497	0	NA	NA	NA	NA	NA
ENSMUSG00000099576	0.0829654650008032	3.26117581964069	4.8639413548035	0.670480086364536	0.502551796709512	NA
ENSMUSG00000099694	0.121955714340734	2.84083282406634	4.83783200121625	0.587211962579963	0.557061359154784	NA
ENSMUSG00000101923	0	NA	NA	NA	NA	NA
ENSMUSG00000066877	258.686546547218	0.0670197697713791	0.1079077767404	0.621083779092329	0.534544501359675	0.800189298534127
ENSMUSG00000103422	5.24629242881729	0.854899714145654	0.813450805632428	1.05095441325551	0.293279527491131	NA
ENSMUSG00000103945	10.6508110979915	0.0653871730422999	0.459779476741219	0.142214205613841	0.886910811379902	NA
ENSMUSG00000026051	80.4521885659026	0.0260861667527211	0.424287409459408	0.0614823022581744	0.950975108491666	0.98604960906842
ENSMUSG00000100764	5.72187793185934	-0.579259330589184	0.59825207937392	-0.968252933103698	0.332918064745278	NA
ENSMUSG00000100635	0.767669391207628	0.895436219814721	1.93957832749613	0.461665407950124	0.644321281337872	NA
ENSMUSG00000100480	8.76036880290989	0.644305332776678	0.54100574908775	1.19093990010848	0.233677179341408	NA
ENSMUSG00000057363	360.852623900275	-0.111689449807355	0.0843462458824354	-1.32417807857189	0.185443909438014	0.502869583452244
ENSMUSG00000090243	0.123359150427782	0.270996155367021	4.94560981082766	0.0547952963805831	0.95630154771906	NA
ENSMUSG00000100701	0.975483912991398	1.17824577625887	1.5615177424914	0.754551641775764	0.450518048540514	NA
ENSMUSG00000101395	0.122397739014981	2.75929370142517	4.83276514424423	0.57095547146781	0.568029827417891	NA
ENSMUSG00000088848	0	NA	NA	NA	NA	NA
ENSMUSG00000095757	0	NA	NA	NA	NA	NA
ENSMUSG00000041763	1285.49586364218	-0.118133500393781	0.0563674102839099	-2.09577661628891	0.036102011622508	0.261739584263183
ENSMUSG00000047343	1.13143154061792	-1.75011264636354	1.63527198955376	-1.07022725121166	0.284517030862164	NA
ENSMUSG00000090106	0.0602305700296597	0.270970701739946	5.20135911157085	0.0520961340925586	0.958452093332411	NA
ENSMUSG00000091844	1.33372880913385	1.07908483560763	1.58572918144369	0.680497557991079	0.49618946754818	NA
ENSMUSG00000026049	43.6844518616796	-0.583468765031028	0.257667981624785	-2.26442090845681	0.0235482392007967	NA
ENSMUSG00000101104	0	NA	NA	NA	NA	NA
ENSMUSG00000026047	103.676350997338	0.152936192751219	0.13944696884103	1.09673371907831	0.27275781183264	0.599679115974322
ENSMUSG00000041684	449.535342401971	-0.107511781503265	0.0931996449576582	-1.15356428183936	0.248678849132582	0.57379673870886
ENSMUSG00000026048	360.561626952865	-0.0433045780212464	0.0911530629993916	-0.475075401706857	0.634733230566028	0.854124760743739
ENSMUSG00000046828	0.468391685692245	4.01603730924136	3.02158819186538	1.32911470863343	0.183810128345951	NA
ENSMUSG00000089703	0.0707318710669849	0.270975716901615	5.20135911151411	0.0520970982952827	0.958451325053228	NA
ENSMUSG00000100966	0.0829654650008032	3.26117581964069	4.8639413548035	0.670480086364536	0.502551796709512	NA
ENSMUSG00000100769	0	NA	NA	NA	NA	NA
ENSMUSG00000101567	0.170175436839863	-4.07422499072018	3.5919021400578	-1.13428062120162	0.256676855277146	NA
ENSMUSG00000056870	110.201193276523	0.0503298166334186	0.146357043542131	0.343883802346215	0.730933673681963	0.904415119200356
ENSMUSG00000102319	16.6470368080741	0.463181471551867	0.337364875622762	1.37293922699229	0.169771240457858	NA
ENSMUSG00000089877	0.622551029239005	0.982725507943326	2.11110745831174	0.465502361840556	0.641571745941318	NA
ENSMUSG00000101701	0	NA	NA	NA	NA	NA
ENSMUSG00000103071	0.329534772932928	4.52665168439842	3.12272147095759	1.4495854742403	0.147174149085847	NA
ENSMUSG00000100434	0.0707318710669849	0.270975716901615	5.20135911151411	0.0520970982952827	0.958451325053228	NA
ENSMUSG00000100013	0	NA	NA	NA	NA	NA
ENSMUSG00000101251	0	NA	NA	NA	NA	NA
ENSMUSG00000101937	0	NA	NA	NA	NA	NA
ENSMUSG00000026043	279.791416399491	-0.15293702720382	0.130357647844079	-1.17321100628286	0.240711199430394	0.564932315955429
ENSMUSG00000026042	153.681768708538	-0.198191206790517	0.117050797581925	-1.69320680324114	0.0904161100877794	0.376413953725019
ENSMUSG00000104476	3.43069844915855	0.205046824831984	0.845473177061196	0.242523157913432	0.808374814946218	NA
ENSMUSG00000100218	0.0564814300354812	0.270788140450204	5.201359110748	0.0520610353341403	0.958480060138636	NA
ENSMUSG00000100361	0.128145099521438	-2.64733389356394	4.72244840156577	-0.560585033112526	0.575080456922662	NA
ENSMUSG00000100894	0	NA	NA	NA	NA	NA
ENSMUSG00000095121	0	NA	NA	NA	NA	NA
ENSMUSG00000065255	0	NA	NA	NA	NA	NA
ENSMUSG00000100843	0.115966877998862	-2.40999468200275	4.89768036658299	-0.492068591990242	0.622670854610582	NA
ENSMUSG00000087764	0	NA	NA	NA	NA	NA
ENSMUSG00000100482	0	NA	NA	NA	NA	NA
ENSMUSG00000025995	504.498034659591	-0.107962835762823	0.0777364366133088	-1.38883180740419	0.164883900671625	0.478419837329658
ENSMUSG00000099850	0	NA	NA	NA	NA	NA
ENSMUSG00000084817	0.303418850394582	-2.61247402845558	3.68487719787543	-0.708971802360697	0.478341975362879	NA
ENSMUSG00000098549	0	NA	NA	NA	NA	NA
ENSMUSG00000099381	0	NA	NA	NA	NA	NA
ENSMUSG00000025993	265.025383909755	-0.266425462021147	0.123051332330859	-2.1651570687978	0.0303756588022912	0.244111070775917
ENSMUSG00000099946	0.0575485524841027	2.83872092396795	4.9261819130863	0.576251745073999	0.564445034196619	NA
ENSMUSG00000070896	0	NA	NA	NA	NA	NA
ENSMUSG00000090682	0.0650165191233165	-2.65020776526886	4.87067705111927	-0.54411486071733	0.586362434777029	NA
ENSMUSG00000044457	0	NA	NA	NA	NA	NA
ENSMUSG00000099432	0	NA	NA	NA	NA	NA
ENSMUSG00000041144	102.258534089515	0.0670485978830922	0.202109301328969	0.3317442465152	0.740082386995316	0.909609269415786
ENSMUSG00000096047	0.472546373184769	-0.447348956203181	2.04399167781534	-0.218860458708577	0.826758749090838	NA
ENSMUSG00000101262	4.14893204920872	0.10209157122234	0.728220920747329	0.140193131388713	0.888507398669421	NA
ENSMUSG00000101337	25.34291988446	0.174877848730269	0.293695804157747	0.595438703088657	0.551550261167393	NA
ENSMUSG00000025986	3000.45928155241	-0.0190253462372947	0.0741727110832871	-0.256500618076796	0.797564303244267	0.931065515669462
ENSMUSG00000100213	60.0913844413498	-0.0526413317650195	0.186500284269942	-0.282258721326269	0.777745134805242	NA
ENSMUSG00000103129	7.87995067827755	1.04420824536402	0.576538635873093	1.81116785656994	0.0701148722142882	NA
ENSMUSG00000100160	0.0526483372684272	0.270791402748126	5.20135911080644	0.0520616625346103	0.958479560382789	NA
ENSMUSG00000101921	0.0526483372684272	0.270791402748126	5.20135911080644	0.0520616625346103	0.958479560382789	NA
ENSMUSG00000101447	0.556004232343907	0.521567793254961	1.84615248259877	0.282516096677326	0.777547805713828	NA
ENSMUSG00000081185	0.286478290553927	0.189055924366806	3.14017857032815	0.0602054692536321	0.951991989784384	NA
ENSMUSG00000103246	0	NA	NA	NA	NA	NA
ENSMUSG00000098876	0	NA	NA	NA	NA	NA
ENSMUSG00000100530	0.273551864705207	4.07549892409827	3.242458510532	1.25691629078997	0.208783948858572	NA
ENSMUSG00000104067	0.300726152571429	-4.88608139850082	3.42927492184109	-1.42481472318866	0.154210765207946	NA
ENSMUSG00000100033	3.15673627314627	-1.19601311917245	0.877971319552334	-1.36224622893408	0.173120190910448	NA
ENSMUSG00000094968	0	NA	NA	NA	NA	NA
ENSMUSG00000088017	0	NA	NA	NA	NA	NA
ENSMUSG00000101996	0	NA	NA	NA	NA	NA
ENSMUSG00000096973	0.982765132653632	-0.414633284270296	1.65135178007197	-0.251087193700318	0.801746696767469	NA
ENSMUSG00000064943	0.0644071618566312	0.270781969966075	5.20135911064599	0.0520598490136639	0.958481005403589	NA
ENSMUSG00000100866	0	NA	NA	NA	NA	NA
ENSMUSG00000101721	0	NA	NA	NA	NA	NA
ENSMUSG00000099376	0	NA	NA	NA	NA	NA
ENSMUSG00000097883	0.555180322796983	-0.926473067641894	2.61807028430556	-0.353876316153842	0.72343157700159	NA
ENSMUSG00000092790	0	NA	NA	NA	NA	NA
ENSMUSG00000099698	0	NA	NA	NA	NA	NA
ENSMUSG00000099454	0	NA	NA	NA	NA	NA
ENSMUSG00000051616	0	NA	NA	NA	NA	NA
ENSMUSG00000099627	0	NA	NA	NA	NA	NA
ENSMUSG00000099577	0	NA	NA	NA	NA	NA
ENSMUSG00000099882	0	NA	NA	NA	NA	NA
ENSMUSG00000101760	0	NA	NA	NA	NA	NA
ENSMUSG00000099608	0.0528382976007399	-2.40998201422683	4.90531133133165	-0.491300521300978	0.623213911210088	NA
ENSMUSG00000099864	0	NA	NA	NA	NA	NA
ENSMUSG00000098249	0	NA	NA	NA	NA	NA
ENSMUSG00000100451	0.0619838189486939	0.270783782078223	5.20135911067484	0.0520601974054221	0.958480727803621	NA
ENSMUSG00000099941	0	NA	NA	NA	NA	NA
ENSMUSG00000084531	0	NA	NA	NA	NA	NA
ENSMUSG00000100816	0	NA	NA	NA	NA	NA
ENSMUSG00000026109	1033.47952254808	-0.0543787854652727	0.0640291171283264	-0.849282137629468	0.395724317779524	0.704927987479779
ENSMUSG00000100671	4.03067275021841	3.15756947479555	1.05807070619863	2.98427076403982	0.00284255107826616	NA
ENSMUSG00000092906	0.783781828196868	-0.259187138801482	1.69098054206784	-0.153276239645271	0.878180437267735	NA
ENSMUSG00000101242	0.108802050151288	-2.39882043422199	4.90706398747646	-0.488850449137026	0.624947578430447	NA
ENSMUSG00000099924	60.8867169553036	0.381894078279721	0.293306741391326	1.3020296651491	0.192906244871229	NA
ENSMUSG00000099625	26.5857784730721	0.903294101117554	0.294971695382675	3.06230772395191	0.00219637530818207	NA
ENSMUSG00000101799	1.81944684506108	-0.00268717397430577	1.0718521789323	-0.00250703784264593	0.997999675307424	NA
ENSMUSG00000045954	155.031837382774	-0.0740591134789069	0.148189115630411	-0.499760816871417	0.617243503693988	0.845649383991112
ENSMUSG00000099741	0.236178288681883	2.81159949028137	3.8612325147334	0.728161145321624	0.46651494750535	NA
ENSMUSG00000101702	0.120888591892112	0.270762741455953	4.98976423042726	0.0542636343025707	0.956725122467494	NA
ENSMUSG00000026107	254.088772526293	-0.0508918511817558	0.102852527370354	-0.494804089728423	0.620738417210118	0.847805012460156
ENSMUSG00000099413	1.35093060704189	0.864297582266728	1.64856993631752	0.52427110505081	0.600089991226461	NA
ENSMUSG00000103424	0	NA	NA	NA	NA	NA
ENSMUSG00000101741	0.725405526854237	0.232755371959844	1.66904182317775	0.139454487435606	0.889091018202198	NA
ENSMUSG00000018417	789.660339047159	-0.0772379708727595	0.0654868392280519	-1.1794426450143	0.238221962512414	0.562511784061327
ENSMUSG00000101724	3.48645097040454	1.51393877402652	0.834186172261194	1.81486917952949	0.0695440159390753	NA
ENSMUSG00000100313	5.20138045072869	0.473301611586188	0.78617716392116	0.602029203221238	0.547154698482728	NA
ENSMUSG00000100696	0	NA	NA	NA	NA	NA
ENSMUSG00000099135	0	NA	NA	NA	NA	NA
ENSMUSG00000072324	0.163360825735798	3.73463117045566	4.3408199630951	0.860351546990395	0.389595286267715	NA
ENSMUSG00000062939	11.7963634139722	0.154743574220347	0.474842027847637	0.32588432603948	0.744511874928368	NA
ENSMUSG00000101628	0.259456719226581	-4.24731860326099	3.82566996463516	-1.1102156334769	0.266906117620573	NA
ENSMUSG00000078291	0.180907702911884	2.87576495140914	3.8975195457747	0.737844908186992	0.460608700103749	NA
ENSMUSG00000026104	170.449906988566	-0.0761458360415375	0.144018650395231	-0.528722049766265	0.596998278873487	0.835407563592869
ENSMUSG00000099569	0	NA	NA	NA	NA	NA
ENSMUSG00000026103	5815.920434621	0.0589315927661806	0.0603897846922363	0.975853665756764	0.329136986002565	0.652543031083164
ENSMUSG00000099648	0	NA	NA	NA	NA	NA
ENSMUSG00000065192	0.0523206201158071	-2.39872699425984	4.9070728851102	-0.488830520846435	0.624961688186791	NA
ENSMUSG00000002881	512.335362758164	0.0523090072631017	0.0894024863298017	0.585095665797662	0.558483393008712	0.815155156142928
ENSMUSG00000097833	1.12269495244638	-0.166831548380756	1.43951873470836	-0.11589397508922	0.907736570702994	NA
ENSMUSG00000101501	3.79738072686045	-0.223257452190454	0.881454400339518	-0.253283042326931	0.800049499232034	NA
ENSMUSG00000100120	2.83603560046042	-0.415623996329208	0.881339429979053	-0.471582210203719	0.637225027131904	NA
ENSMUSG00000099878	0.0528382976007399	-2.40998201422683	4.90531133133165	-0.491300521300978	0.623213911210088	NA
ENSMUSG00000100007	0	NA	NA	NA	NA	NA
ENSMUSG00000043015	96.2448102941096	-0.122893833237962	0.153882466760772	-0.798621414283761	0.424509966795761	0.727787032393596
ENSMUSG00000103630	9.53852959943339	0.213382665649536	0.463988461767182	0.459887870566502	0.645596706906278	NA
ENSMUSG00000041439	1554.98709604127	0.00150275917613325	0.0632894990919617	0.0237442102986104	0.981056641215892	0.99345531623594
ENSMUSG00000100302	10.4568209972108	0.746192597600898	0.476782678107309	1.56505811109386	0.117569284297568	NA
ENSMUSG00000100230	0.0619838189486939	0.270783782078223	5.20135911067484	0.0520601974054221	0.958480727803621	NA
ENSMUSG00000026102	483.124140646785	0.051763589368699	0.0809916522894351	0.639122525661219	0.52274322711557	0.792924714949923
ENSMUSG00000041426	213.667536983724	-0.0331745524730294	0.110466407410061	-0.30031349123071	0.763938043398832	0.918090388470496
ENSMUSG00000089802	0.106277995450898	0.0745655884982345	4.62788445646409	0.0161122407440582	0.987144848081573	NA
ENSMUSG00000043629	159.315359612565	-0.193300481865521	0.131822000599307	-1.46637496765875	0.142546162062073	0.451646700358945
ENSMUSG00000026100	6.33717212084414	-0.374164167039325	0.59597517728207	-0.627818374492864	0.530122927742484	NA
ENSMUSG00000089334	0	NA	NA	NA	NA	NA
ENSMUSG00000060715	2.90760753172853	0.0019710579250447	0.815404363328311	0.00241727664664345	0.998071294162765	NA
ENSMUSG00000026098	234.544784078256	-0.0297238982963651	0.109602606536587	-0.271197001929354	0.78623951872277	0.927879358788526
ENSMUSG00000100763	0.6648159892889	1.35702829549807	2.42654684921231	0.559242569719425	0.575996184047458	NA
ENSMUSG00000026097	73.9292656482807	-0.34255193201879	0.185172293984734	-1.84990920967383	0.0643266362771047	NA
ENSMUSG00000100679	0	NA	NA	NA	NA	NA
ENSMUSG00000026096	209.928789856892	-0.173646961608361	0.113760800101725	-1.52642176789444	0.126904859914111	0.431044075008629
ENSMUSG00000099913	1.51255083309301	3.22772435589519	1.82528441453969	1.76834050090171	0.0770039969407496	NA
ENSMUSG00000101838	0.870748817146945	6.24614231407454	2.67429486303269	2.33562214863298	0.0195109431952108	NA
ENSMUSG00000026095	43.1907400239732	-0.348774144476574	0.22458046699847	-1.55300302443022	0.120422412064868	NA
ENSMUSG00000100267	0	NA	NA	NA	NA	NA
ENSMUSG00000099450	0	NA	NA	NA	NA	NA
ENSMUSG00000100069	0	NA	NA	NA	NA	NA
ENSMUSG00000096141	22.9765485292185	-0.237931072619393	0.304870259682549	-0.780433856904057	0.435135545846562	NA
ENSMUSG00000092657	0	NA	NA	NA	NA	NA
ENSMUSG00000026094	184.119018121967	-0.0371417897457663	0.155719161716597	-0.238517786355433	0.811479521857907	0.937358474899612
ENSMUSG00000102405	0	NA	NA	NA	NA	NA
ENSMUSG00000042807	1512.19330399379	-0.138234637770623	0.104486022237207	-1.32299646221385	0.185836554335638	0.50330345724802
ENSMUSG00000098443	0	NA	NA	NA	NA	NA
ENSMUSG00000087949	0.973128677816116	1.53276461696902	1.46273169288366	1.04787817507891	0.294694738845982	NA
ENSMUSG00000102868	12.9684807686535	1.04078988225174	0.496255744269077	2.09728530958305	0.0359683265114414	NA
ENSMUSG00000094013	0.203089671803505	-0.505194544690024	3.64853919839032	-0.138464880660432	0.889873023392607	NA
ENSMUSG00000025983	2.40759697978025	0.10577186978259	0.990829601849247	0.106750817279965	0.914986666546034	NA
ENSMUSG00000041303	727.950335034838	-0.0268292516546738	0.0679603857779906	-0.394777801031297	0.693006879253232	0.886711073205845
ENSMUSG00000073678	1584.50799694224	-0.117820857057054	0.0679035808324855	-1.73511993936979	0.0827195632504646	0.363730697431006
ENSMUSG00000104136	23.8522781774789	0.187028557789497	0.292920415290154	0.638496151264279	0.523150758612481	NA
ENSMUSG00000101130	0.109319727636221	-2.41007545533783	4.90530249934387	-0.491320454887379	0.623199814778064	NA
ENSMUSG00000052331	249.296025778219	0.194989216966941	0.120405709132113	1.61943497839453	0.105353705973699	0.399503576853433
ENSMUSG00000101674	0.176408466268465	-3.40457631704756	4.25065968254941	-0.800952457103224	0.423159169883088	NA
ENSMUSG00000102503	11.534789174196	0.0462431391020483	0.471651057694195	0.0980452356624014	0.92189637351409	NA
ENSMUSG00000089245	0	NA	NA	NA	NA	NA
ENSMUSG00000102642	9.71778713505897	0.334121855721618	0.494342221193012	0.675891804093267	0.499109341728757	NA
ENSMUSG00000025982	5783.32414155688	-0.0787161142702488	0.0502399740635028	-1.56680244640955	0.117160875402369	0.417846748838583
ENSMUSG00000103030	2.17436549582107	0.188208303682231	0.960166380398837	0.196016344171572	0.84459737335169	NA
ENSMUSG00000025981	366.959565512376	-0.0564735133595436	0.116237690617869	-0.485845108065679	0.62707698959849	0.851765420656396
